,accuracy,max_depth,criterion,splitter
16,0.9926956521739131,5,gini,best
18,0.992,5,entropy,best
20,0.9829565217391304,6,gini,best
28,0.9798260869565217,8,gini,best
24,0.9773913043478261,7,gini,best
22,0.9766956521739131,6,entropy,best
26,0.9749565217391304,7,entropy,best
32,0.9732173913043478,9,gini,best
52,0.9700869565217392,14,gini,best
36,0.9690434782608696,10,gini,best
40,0.968,11,gini,best
56,0.9666086956521739,15,gini,best
44,0.9662608695652174,12,gini,best
64,0.9662608695652174,17,gini,best
14,0.9634782608695652,4,entropy,best
48,0.9631304347826087,13,gini,best
80,0.9627826086956521,21,gini,best
12,0.9624347826086956,4,gini,best
72,0.959304347826087,19,gini,best
60,0.9586086956521739,16,gini,best
174,0.9568695652173913,44,entropy,best
266,0.9565217391304348,67,entropy,best
42,0.9554782608695652,11,entropy,best
74,0.9554782608695652,19,entropy,best
212,0.9554782608695652,54,gini,best
130,0.9551304347826087,33,entropy,best
236,0.9551304347826087,60,gini,best
242,0.9551304347826087,61,entropy,best
262,0.9547826086956521,66,entropy,best
302,0.9547826086956521,76,entropy,best
322,0.9540869565217391,81,entropy,best
210,0.9540869565217391,53,entropy,best
104,0.9537391304347826,27,gini,best
30,0.9537391304347826,8,entropy,best
342,0.9537391304347826,86,entropy,best
156,0.953391304347826,40,gini,best
182,0.953391304347826,46,entropy,best
98,0.953391304347826,25,entropy,best
76,0.953391304347826,20,gini,best
68,0.953391304347826,18,gini,best
288,0.9530434782608695,73,gini,best
254,0.9530434782608695,64,entropy,best
54,0.9530434782608695,14,entropy,best
88,0.952695652173913,23,gini,best
394,0.952695652173913,99,entropy,best
122,0.952695652173913,31,entropy,best
178,0.952695652173913,45,entropy,best
108,0.9523478260869566,28,gini,best
202,0.9523478260869566,51,entropy,best
116,0.9523478260869566,30,gini,best
330,0.9523478260869566,83,entropy,best
168,0.9523478260869566,43,gini,best
86,0.9523478260869566,22,entropy,best
154,0.9523478260869566,39,entropy,best
206,0.9523478260869566,52,entropy,best
188,0.952,48,gini,best
292,0.952,74,gini,best
50,0.952,13,entropy,best
204,0.952,52,gini,best
318,0.952,80,entropy,best
162,0.952,41,entropy,best
70,0.9516521739130435,18,entropy,best
358,0.9516521739130435,90,entropy,best
82,0.9516521739130435,21,entropy,best
216,0.951304347826087,55,gini,best
84,0.951304347826087,22,gini,best
294,0.951304347826087,74,entropy,best
118,0.951304347826087,30,entropy,best
244,0.951304347826087,62,gini,best
172,0.9509565217391305,44,gini,best
138,0.9509565217391305,35,entropy,best
334,0.9509565217391305,84,entropy,best
200,0.9509565217391305,51,gini,best
34,0.9509565217391305,9,entropy,best
290,0.9506086956521739,73,entropy,best
160,0.9506086956521739,41,gini,best
196,0.9506086956521739,50,gini,best
366,0.9506086956521739,92,entropy,best
134,0.9506086956521739,34,entropy,best
62,0.9506086956521739,16,entropy,best
232,0.9506086956521739,59,gini,best
78,0.9506086956521739,20,entropy,best
346,0.9506086956521739,87,entropy,best
282,0.9502608695652174,71,entropy,best
198,0.9502608695652174,50,entropy,best
360,0.9502608695652174,91,gini,best
90,0.9502608695652174,23,entropy,best
248,0.9502608695652174,63,gini,best
38,0.9499130434782609,10,entropy,best
310,0.9499130434782609,78,entropy,best
382,0.9499130434782609,96,entropy,best
226,0.9499130434782609,57,entropy,best
146,0.9499130434782609,37,entropy,best
92,0.9499130434782609,24,gini,best
370,0.9499130434782609,93,entropy,best
386,0.9495652173913044,97,entropy,best
126,0.9495652173913044,32,entropy,best
306,0.9495652173913044,77,entropy,best
314,0.9495652173913044,79,entropy,best
46,0.9495652173913044,12,entropy,best
286,0.9495652173913044,72,entropy,best
100,0.9492173913043478,26,gini,best
194,0.9492173913043478,49,entropy,best
190,0.9492173913043478,48,entropy,best
120,0.9492173913043478,31,gini,best
246,0.9492173913043478,62,entropy,best
270,0.9492173913043478,68,entropy,best
214,0.9492173913043478,54,entropy,best
230,0.9488695652173913,58,entropy,best
218,0.9485217391304348,55,entropy,best
96,0.9485217391304348,25,gini,best
264,0.9485217391304348,67,gini,best
258,0.9485217391304348,65,entropy,best
222,0.9485217391304348,56,entropy,best
110,0.9481739130434783,28,entropy,best
326,0.9481739130434783,82,entropy,best
328,0.9481739130434783,83,gini,best
176,0.9481739130434783,45,gini,best
252,0.9481739130434783,64,gini,best
66,0.9481739130434783,17,entropy,best
240,0.9481739130434783,61,gini,best
392,0.9481739130434783,99,gini,best
384,0.9478260869565217,97,gini,best
278,0.9478260869565217,70,entropy,best
256,0.9478260869565217,65,gini,best
180,0.9478260869565217,46,gini,best
350,0.9474782608695652,88,entropy,best
284,0.9474782608695652,72,gini,best
276,0.9474782608695652,70,gini,best
338,0.9474782608695652,85,entropy,best
148,0.9474782608695652,38,gini,best
250,0.9474782608695652,63,entropy,best
238,0.9471304347826087,60,entropy,best
280,0.9471304347826087,71,gini,best
142,0.9471304347826087,36,entropy,best
58,0.9471304347826087,15,entropy,best
184,0.9471304347826087,47,gini,best
296,0.9471304347826087,75,gini,best
396,0.9467826086956522,100,gini,best
362,0.9467826086956522,91,entropy,best
144,0.9467826086956522,37,gini,best
390,0.9467826086956522,98,entropy,best
164,0.9467826086956522,42,gini,best
260,0.9467826086956522,66,gini,best
324,0.9467826086956522,82,gini,best
106,0.9464347826086956,27,entropy,best
374,0.9464347826086956,94,entropy,best
298,0.9464347826086956,75,entropy,best
170,0.9464347826086956,43,entropy,best
352,0.9464347826086956,89,gini,best
94,0.9464347826086956,24,entropy,best
272,0.9460869565217391,69,gini,best
102,0.9460869565217391,26,entropy,best
186,0.9460869565217391,47,entropy,best
128,0.9457391304347826,33,gini,best
112,0.9457391304347826,29,gini,best
274,0.9457391304347826,69,entropy,best
150,0.9457391304347826,38,entropy,best
224,0.9457391304347826,57,gini,best
332,0.945391304347826,84,gini,best
158,0.945391304347826,40,entropy,best
398,0.945391304347826,100,entropy,best
348,0.945391304347826,88,gini,best
136,0.945391304347826,35,gini,best
132,0.9450434782608695,34,gini,best
354,0.9450434782608695,89,entropy,best
344,0.9450434782608695,87,gini,best
368,0.944695652173913,93,gini,best
114,0.9443478260869566,29,entropy,best
124,0.9443478260869566,32,gini,best
208,0.9443478260869566,53,gini,best
228,0.944,58,gini,best
320,0.944,81,gini,best
304,0.944,77,gini,best
340,0.9436521739130435,86,gini,best
166,0.9436521739130435,42,entropy,best
308,0.9436521739130435,78,gini,best
300,0.943304347826087,76,gini,best
364,0.943304347826087,92,gini,best
192,0.9429565217391305,49,gini,best
372,0.9429565217391305,94,gini,best
140,0.9426086956521739,36,gini,best
388,0.9415652173913044,98,gini,best
312,0.9415652173913044,79,gini,best
356,0.9412173913043478,90,gini,best
380,0.9412173913043478,96,gini,best
336,0.9412173913043478,85,gini,best
234,0.9412173913043478,59,entropy,best
378,0.9408695652173913,95,entropy,best
152,0.9394782608695652,39,gini,best
268,0.9391304347826087,68,gini,best
316,0.9391304347826087,80,gini,best
220,0.9387826086956522,56,gini,best
376,0.9349565217391305,95,gini,best
357,0.8939130434782608,90,gini,random
127,0.8904347826086957,32,entropy,random
315,0.8900869565217391,79,entropy,random
43,0.8893913043478261,11,entropy,random
317,0.8869565217391304,80,gini,random
111,0.8831304347826087,28,entropy,random
305,0.8793043478260869,77,gini,random
8,0.8772173913043478,3,gini,best
10,0.8772173913043478,3,entropy,best
241,0.8768695652173913,61,gini,random
33,0.8740869565217392,9,gini,random
83,0.8716521739130435,21,entropy,random
381,0.871304347826087,96,gini,random
359,0.8692173913043478,90,entropy,random
41,0.8671304347826087,11,gini,random
251,0.8660869565217392,63,entropy,random
235,0.8660869565217392,59,entropy,random
143,0.8653913043478261,36,entropy,random
69,0.8650434782608696,18,gini,random
343,0.864,86,entropy,random
319,0.8636521739130435,80,entropy,random
61,0.8636521739130435,16,gini,random
363,0.8636521739130435,91,entropy,random
55,0.8636521739130435,14,entropy,random
139,0.8626086956521739,35,entropy,random
95,0.8622608695652174,24,entropy,random
313,0.8615652173913043,79,gini,random
59,0.8608695652173913,15,entropy,random
229,0.8598260869565217,58,gini,random
189,0.8598260869565217,48,gini,random
123,0.8580869565217392,31,entropy,random
169,0.8573913043478261,43,gini,random
253,0.8570434782608696,64,gini,random
45,0.8563478260869565,12,gini,random
21,0.8532173913043478,6,gini,random
77,0.8528695652173913,20,gini,random
6,0.8525217391304348,2,entropy,best
331,0.8521739130434782,83,entropy,random
233,0.8518260869565217,59,gini,random
105,0.8514782608695652,27,gini,random
53,0.8511304347826087,14,gini,random
37,0.8504347826086956,10,gini,random
79,0.8504347826086956,20,entropy,random
395,0.8504347826086956,99,entropy,random
283,0.8500869565217392,71,entropy,random
171,0.8493913043478261,43,entropy,random
4,0.8486956521739131,2,gini,best
361,0.8483478260869565,91,gini,random
259,0.848,65,entropy,random
303,0.848,76,entropy,random
307,0.8476521739130435,77,entropy,random
333,0.847304347826087,84,gini,random
279,0.8466086956521739,70,entropy,random
63,0.8462608695652174,16,entropy,random
25,0.8462608695652174,7,gini,random
145,0.8455652173913043,37,gini,random
115,0.8452173913043478,29,entropy,random
51,0.8445217391304348,13,entropy,random
101,0.8445217391304348,26,gini,random
177,0.8441739130434782,45,gini,random
221,0.8427826086956521,56,gini,random
135,0.8427826086956521,34,entropy,random
91,0.8417391304347827,23,entropy,random
299,0.8403478260869566,75,entropy,random
199,0.84,50,entropy,random
287,0.8396521739130435,72,entropy,random
345,0.8396521739130435,87,gini,random
93,0.839304347826087,24,gini,random
151,0.8389565217391305,38,entropy,random
311,0.8389565217391305,78,entropy,random
133,0.8386086956521739,34,gini,random
97,0.8386086956521739,25,gini,random
297,0.8386086956521739,75,gini,random
225,0.8372173913043478,57,gini,random
57,0.8372173913043478,15,gini,random
205,0.8372173913043478,52,gini,random
185,0.8372173913043478,47,gini,random
373,0.8368695652173913,94,gini,random
85,0.8361739130434782,22,gini,random
81,0.8361739130434782,21,gini,random
67,0.8358260869565217,17,entropy,random
369,0.8358260869565217,93,gini,random
201,0.8358260869565217,51,gini,random
197,0.8354782608695652,50,gini,random
137,0.8354782608695652,35,gini,random
149,0.8354782608695652,38,gini,random
327,0.8354782608695652,82,entropy,random
167,0.8337391304347826,42,entropy,random
323,0.833391304347826,81,entropy,random
329,0.8330434782608696,83,gini,random
263,0.8323478260869566,66,entropy,random
301,0.8323478260869566,76,gini,random
393,0.832,99,gini,random
371,0.832,93,entropy,random
75,0.8309565217391305,19,entropy,random
163,0.8309565217391305,41,entropy,random
249,0.8299130434782609,63,gini,random
285,0.8295652173913044,72,gini,random
183,0.8292173913043478,46,entropy,random
121,0.8288695652173913,31,gini,random
159,0.8285217391304348,40,entropy,random
293,0.8285217391304348,74,gini,random
341,0.8271304347826087,86,gini,random
107,0.8267826086956521,27,entropy,random
73,0.8260869565217391,19,gini,random
191,0.825391304347826,48,entropy,random
49,0.825391304347826,13,gini,random
265,0.8250434782608695,67,gini,random
375,0.824695652173913,94,entropy,random
349,0.8243478260869566,88,gini,random
119,0.8229565217391305,30,entropy,random
65,0.8229565217391305,17,gini,random
173,0.8215652173913044,44,gini,random
295,0.8212173913043478,74,entropy,random
261,0.8212173913043478,66,gini,random
213,0.8205217391304348,54,gini,random
113,0.8198260869565217,29,gini,random
385,0.8191304347826087,97,gini,random
351,0.8180869565217391,88,entropy,random
89,0.8180869565217391,23,gini,random
399,0.8177391304347826,100,entropy,random
179,0.8177391304347826,45,entropy,random
397,0.8170434782608695,100,gini,random
367,0.816695652173913,92,entropy,random
389,0.816695652173913,98,gini,random
71,0.8163478260869566,18,entropy,random
109,0.8163478260869566,28,gini,random
207,0.815304347826087,52,entropy,random
335,0.8149565217391305,84,entropy,random
267,0.8146086956521739,67,entropy,random
103,0.8146086956521739,26,entropy,random
269,0.8142608695652174,68,gini,random
391,0.8135652173913044,98,entropy,random
325,0.8135652173913044,82,gini,random
277,0.8125217391304348,70,gini,random
215,0.8125217391304348,54,entropy,random
243,0.8125217391304348,61,entropy,random
157,0.8121739130434783,40,gini,random
153,0.8114782608695652,39,gini,random
379,0.8107826086956522,95,entropy,random
275,0.8093913043478261,69,entropy,random
255,0.808695652173913,64,entropy,random
181,0.808695652173913,46,gini,random
321,0.808,81,gini,random
223,0.807304347826087,56,entropy,random
23,0.8069565217391305,6,entropy,random
227,0.8069565217391305,57,entropy,random
125,0.8062608695652174,32,gini,random
175,0.8062608695652174,44,entropy,random
217,0.8055652173913044,55,gini,random
165,0.8055652173913044,42,gini,random
365,0.8048695652173913,92,gini,random
347,0.8045217391304348,87,entropy,random
281,0.8045217391304348,71,gini,random
289,0.8045217391304348,73,gini,random
209,0.8041739130434783,53,gini,random
131,0.8034782608695652,33,entropy,random
211,0.8027826086956522,53,entropy,random
29,0.800695652173913,8,gini,random
195,0.8003478260869565,49,entropy,random
337,0.8,85,gini,random
237,0.8,60,gini,random
161,0.7989565217391305,41,gini,random
309,0.7982608695652174,78,gini,random
291,0.7979130434782609,73,entropy,random
245,0.7968695652173913,62,gini,random
129,0.7965217391304348,33,gini,random
353,0.7961739130434783,89,gini,random
257,0.7951304347826087,65,gini,random
377,0.7937391304347826,95,gini,random
231,0.792,58,entropy,random
87,0.7913043478260869,22,entropy,random
99,0.7902608695652173,25,entropy,random
117,0.7899130434782609,30,gini,random
387,0.7895652173913044,97,entropy,random
187,0.7895652173913044,47,entropy,random
155,0.7895652173913044,39,entropy,random
39,0.7892173913043479,10,entropy,random
47,0.7860869565217391,12,entropy,random
203,0.7836521739130434,51,entropy,random
17,0.782608695652174,5,gini,random
355,0.7822608695652173,89,entropy,random
271,0.7787826086956522,68,entropy,random
193,0.7756521739130435,49,gini,random
31,0.7725217391304348,8,entropy,random
383,0.7721739130434783,96,entropy,random
35,0.7714782608695652,9,entropy,random
239,0.7669565217391304,60,entropy,random
339,0.7655652173913043,85,entropy,random
27,0.7631304347826087,7,entropy,random
247,0.7631304347826087,62,entropy,random
147,0.7624347826086957,37,entropy,random
19,0.7620869565217391,5,entropy,random
273,0.7540869565217392,69,gini,random
219,0.7474782608695653,55,entropy,random
141,0.7426086956521739,36,gini,random
15,0.7147826086956521,4,entropy,random
2,0.7057391304347826,1,entropy,best
0,0.7057391304347826,1,gini,best
11,0.6716521739130434,3,entropy,random
13,0.6539130434782608,4,gini,random
7,0.6462608695652174,2,entropy,random
9,0.6434782608695652,3,gini,random
5,0.5488695652173913,2,gini,random
3,0.5356521739130434,1,entropy,random
1,0.5078260869565218,1,gini,random
